ProdType;ProdStatus;Start Sens;Stop Sens;Platform;Sens Type;Cloud Cov;Dataset;Arch Date;CPP File;Acq Type;Acq Orb Nm;Orb Direct;AcqAcrAngl;AcqAloAngl;Polar Chan;Ill Az Ang;Ill El Ang;ResolClass;OrderRef;Prod Size;Download;Eop Id;Footprint;Request Id
WV1_PM8_SO;ARCHIVED;2011-04-01_11_07_32_000;2011-04-01_11_07_41_000;EW02;OPTICAL;0;VHR1-2_Urban_Atlas_2012/EU00/UTM-WGS84;2015-08-26_22_15_30_000;EW02_WV1_PM8_SO_20110401T110432_20110401T110441_DGI_7751_6D6D.0000.tar;NOMINAL;7751;DESCENDING;;;;;;Optical VHR1;STO#VHR1-2_Urban_Atlas_2012#EW02#2412;27965245440;https://cdsdata.copernicus.eu/pd-desk/OA/RVcwMg==/MC4x/c5/dXJuOmVvcDpFVVNJOkVXMDI6MTAzMDA1MDAwQkY4QkQwMDowNTQ0NDkzNTEwMTA=/0/RVcwMl9XVjFfUE04X1NPXzIwMTEwNDAxVDExMDQzMl8yMDExMDQwMVQxMTA0NDFfREdJXzc3NTFfNkQ2RC4wMDAwLnRhcg==;urn:eop:EUSI:EW02:103005000BF8BD00:054449351010;43.91693668 1.52784069 43.91257835 1.317431931 43.87006046 1.317676067 43.82755071 1.317933461 43.78496081 1.317878539 43.74243876 1.31801485 43.69992742 1.318195767 43.65739137 1.318328601 43.61485378 1.318497425 43.57226795 1.318564218 43.52970222 1.318685652 43.48712818 1.318776005 43.44454798 1.318882421 43.40202208 1.319143654 43.35938796 1.319146464 43.31678656 1.319249695 43.27419746 1.319412352 43.23158619 1.31955577 43.18900016 1.319764924 43.15334375 1.319711124 43.15814969 1.526844404 43.19375491 1.526848429 43.23636813 1.526918501 43.27890473 1.526866467 43.32151917 1.52698487 43.3640915 1.527053653 43.40664293 1.527103108 43.44925334 1.527271836 43.49174663 1.527223828 43.53428176 1.5272863 43.576826 1.527363198 43.61939696 1.527504349 43.66192779 1.527582655 43.70441844 1.527596428 43.74694717 1.527738081 43.78940104 1.527689589 43.83188832 1.52770155 43.87445666 1.527904504 43.91693668 1.52784069;
WV1_PM8_SO;ARCHIVED;2011-04-01_11_07_09_000;2011-04-01_11_07_18_000;EW02;OPTICAL;0;VHR1-2_Urban_Atlas_2012/EU00/UTM-WGS84;2015-08-26_22_18_23_000;EW02_WV1_PM8_SO_20110401T110409_20110401T110418_DGI_7751_9B33.0000.tar;NOMINAL;7751;DESCENDING;;;;;;Optical VHR1;STO#VHR1-2_Urban_Atlas_2012#EW02#2409;33701785600;https://cdsdata.copernicus.eu/pd-desk/OA/RVcwMg==/MC4x/17/dXJuOmVvcDpFVVNJOkVXMDI6MTAzMDA1MDAwQkY4QkUwMDowNTQ0NDkzNTkwMTA=/0/RVcwMl9XVjFfUE04X1NPXzIwMTEwNDAxVDExMDQwOV8yMDExMDQwMVQxMTA0MThfREdJXzc3NTFfOUIzMy4wMDAwLnRhcg==;urn:eop:EUSI:EW02:103005000BF8BE00:054449359010;43.91180905 1.343330294 43.89823296 1.120318551 43.85210276 1.120553387 43.80606793 1.120918433 43.75974985 1.120970967 43.71365686 1.121343862 43.66719575 1.121385414 43.62075421 1.121483279 43.57454423 1.121883776 43.52808657 1.122055967 43.48149327 1.122133328 43.43490164 1.122257907 43.38824183 1.122362933 43.34150403 1.122440392 43.2945701 1.12238339 43.24770043 1.122414906 43.20097574 1.122654696 43.15400203 1.122717099 43.10720558 1.122986814 43.06035708 1.123236868 43.04913433 1.123124373 43.06296493 1.343841924 43.0744264 1.344059099 43.12097155 1.343702369 43.16825634 1.343991718 43.21504311 1.343899618 43.26184752 1.343880627 43.30864103 1.343915312 43.35544576 1.34397767 43.40224509 1.344094314 43.44873978 1.343979073 43.49520423 1.343877687 43.54175901 1.343903105 43.58821704 1.343878947 43.63463781 1.343859957 43.68094958 1.343780299 43.72719378 1.343660282 43.77342064 1.343600646 43.8198146 1.343774359 43.86581812 1.343551964 43.91180905 1.343330294;
WV1_PM8_SO;ARCHIVED;2011-04-01_11_07_55_000;2011-04-01_11_08_03_000;EW02;OPTICAL;0;VHR1-2_Urban_Atlas_2012/EU00/UTM-WGS84;2015-08-26_22_31_18_000;EW02_WV1_PM8_SO_20110401T110455_20110401T110403_DGI_7751_A9EE.0000.tar;NOMINAL;7751;DESCENDING;;;;;;Optical VHR1;STO#VHR1-2_Urban_Atlas_2012#EW02#2413;26055413760;https://cdsdata.copernicus.eu/pd-desk/OA/RVcwMg==/MC4x/16/dXJuOmVvcDpFVVNJOkVXMDI6MTAzMDA1MDAwQkY4QkYwMDowNTQ0NDkzNjMwMTA=/0/RVcwMl9XVjFfUE04X1NPXzIwMTEwNDAxVDExMDQ1NV8yMDExMDQwMVQxMTA0MDNfREdJXzc3NTFfQTlFRS4wMDAwLnRhcg==;urn:eop:EUSI:EW02:103005000BF8BF00:054449363010;43.85786497 1.146513057 43.85867186 0.9354809134 43.81558679 0.9355335427 43.77250957 0.9355970043 43.72945052 0.9356870067 43.68648422 0.9356781603 43.64355574 0.9356426356 43.60057607 0.9357237262 43.55770419 0.9356512529 43.51487014 0.9355436491 43.47203448 0.9354764361 43.42919983 0.9354392587 43.38640548 0.9353694303 43.34357939 0.935371913 43.30082235 0.9352791897 43.25812116 0.935131473 43.21541048 0.9350260028 43.17274102 0.9348646684 43.16274137 0.9347082438 43.16231899 1.141437596 43.17245372 1.141522952 43.215101 1.141930708 43.25782927 1.142230991 43.30050247 1.142634172 43.34318254 1.143064502 43.38592196 1.143425698 43.42867593 1.143775493 43.47145896 1.144114834 43.51423744 1.144486566 43.55708143 1.144796258 43.59994433 1.145100485 43.64295412 1.145220012 43.68576023 1.145649372 43.72872803 1.145885107 43.77175313 1.146088708 43.81478375 1.14632704 43.85786497 1.146513057;
WV1_PM8_SO;ARCHIVED;2011-04-06_11_25_07_000;2011-04-06_11_25_17_000;EW02;OPTICAL;0;VHR1-2_Urban_Atlas_2012/EU00/UTM-WGS84;2015-08-26_23_15_16_000;EW02_WV1_PM8_SO_20110406T110407_20110406T110417_DGI_7823_E04F.0000.tar;NOMINAL;7823;DESCENDING;;;;;;Optical VHR1;STO#VHR1-2_Urban_Atlas_2012#EW02#2455;29694310400;https://cdsdata.copernicus.eu/pd-desk/OA/RVcwMg==/MC4x/3d/dXJuOmVvcDpFVVNJOkVXMDI6MTAzMDA1MDAwQkY4RjMwMDowNTQ0NDk0MzQwMTA=/0/RVcwMl9XVjFfUE04X1NPXzIwMTEwNDA2VDExMDQwN18yMDExMDQwNlQxMTA0MTdfREdJXzc4MjNfRTA0Ri4wMDAwLnRhcg==;urn:eop:EUSI:EW02:103005000BF8F300:054449434010;45.16439808 -0.6543739777 45.15918776 -0.8690896302 45.11582374 -0.8690836357 45.07250117 -0.8691350182 45.02920761 -0.8691980909 44.9859117 -0.8692678382 44.94265459 -0.86936302 44.89942786 -0.8694543283 44.85622232 -0.86955104 44.81302846 -0.8696710315 44.76986246 -0.8698152577 44.72673284 -0.8699503774 44.68363992 -0.8700792887 44.64056224 -0.8702118655 44.59749839 -0.8703781574 44.55448256 -0.8705156897 44.51145119 -0.8707080859 44.46843525 -0.8709026042 44.42544863 -0.8710828819 44.38246733 -0.8713082722 44.37234586 -0.8713596992 44.37701204 -0.6597850495 44.38709568 -0.6597005679 44.43008891 -0.6593444237 44.4730887 -0.6590314934 44.51612178 -0.6586920959 44.55917651 -0.6583445073 44.60224756 -0.6580218265 44.6453444 -0.6576882891 44.68847091 -0.6573714736 44.73161138 -0.6570584151 44.77478788 -0.6567372955 44.81798475 -0.6564175631 44.861192 -0.6561414687 44.90446247 -0.6558329862 44.94771305 -0.6555705074 44.99100157 -0.6552941969 45.03434617 -0.6550233197 45.07767257 -0.6547718375 45.12097613 -0.654580628 45.16439808 -0.6543739777;
WV1_PM8_SO;ARCHIVED;2011-04-06_11_24_52_000;2011-04-06_11_24_58_000;EW02;OPTICAL;0;VHR1-2_Urban_Atlas_2012/EU00/UTM-WGS84;2015-08-26_23_20_51_000;EW02_WV1_PM8_SO_20110406T110452_20110406T110458_DGI_7823_0421.0000.tar;NOMINAL;7823;DESCENDING;;;;;;Optical VHR1;STO#VHR1-2_Urban_Atlas_2012#EW02#2444;18978078720;https://cdsdata.copernicus.eu/pd-desk/OA/RVcwMg==/MC4x/33/dXJuOmVvcDpFVVNJOkVXMDI6MTAzMDA1MDAwQkY4RjQwMDowNTQ0NDk0MzUwMTA=/0/RVcwMl9XVjFfUE04X1NPXzIwMTEwNDA2VDExMDQ1Ml8yMDExMDQwNlQxMTA0NThfREdJXzc4MjNfMDQyMS4wMDAwLnRhcg==;urn:eop:EUSI:EW02:103005000BF8F400:054449435010;46.81083252 0.143603914 46.800997 -0.08589912765 46.75512935 -0.08586947102 46.70924046 -0.08596758243 46.66343175 -0.08605028156 46.61769148 -0.0861549514 46.57193982 -0.08632901148 46.52636417 -0.08640817595 46.4808901 -0.08650814982 46.435366 -0.08669011974 46.39011235 -0.08669779288 46.34466789 -0.08690661997 46.31560753 -0.087144959 46.32485073 0.1396497257 46.35370893 0.1398956247 46.39918714 0.1403286167 46.44477986 0.1408087348 46.4902326 0.1411238462 46.53587185 0.1415534186 46.58153152 0.1418977508 46.62728891 0.1422908728 46.67303882 0.1426113355 46.7189558 0.1430001023 46.76484976 0.1433238269 46.81083252 0.143603914;
WV1_PM8_SO;ARCHIVED;2011-04-06_11_24_24_000;2011-04-06_11_24_31_000;EW02;OPTICAL;0;VHR1-2_Urban_Atlas_2012/EU00/UTM-WGS84;2015-08-26_23_05_41_000;EW02_WV1_PM8_SO_20110406T110424_20110406T110431_DGI_7823_EAF3.0000.tar;NOMINAL;7823;DESCENDING;;;;;;Optical VHR1;STO#VHR1-2_Urban_Atlas_2012#EW02#2443;20506245120;https://cdsdata.copernicus.eu/pd-desk/OA/RVcwMg==/MC4x/c4/dXJuOmVvcDpFVVNJOkVXMDI6MTAzMDA1MDAwQkY4RjUwMDowNTQ0NDk0MzcwMTA=/0/RVcwMl9XVjFfUE04X1NPXzIwMTEwNDA2VDExMDQyNF8yMDExMDQwNlQxMTA0MzFfREdJXzc4MjNfRUFGMy4wMDAwLnRhcg==;urn:eop:EUSI:EW02:103005000BF8F500:054449437010;46.83599491 0.339565944 46.83281379 0.1212198403 46.79066577 0.1212095588 46.74853498 0.1212075037 46.70639968 0.121218696 46.66425932 0.1212352505 46.62212375 0.1212497786 46.57998824 0.1212469117 46.53787249 0.1212814949 46.49574505 0.1212964332 46.45361414 0.1213481474 46.41147193 0.1213530219 46.36934378 0.1213784128 46.32721953 0.1214242831 46.28508788 0.1214478519 46.28352022 0.1214469168 46.28640229 0.3381658078 46.28792841 0.3381684006 46.33009056 0.3382814931 46.37224792 0.3383843642 46.41440328 0.3384647909 46.4565687 0.3385534703 46.4987336 0.3386638894 46.54089176 0.3387955026 46.58303671 0.3388868173 46.62519129 0.3389815959 46.66735465 0.3391023305 46.70952526 0.3392322275 46.75167852 0.3393242469 46.79383771 0.3394742412 46.83599491 0.339565944;
WV1_PM8_SO;ARCHIVED;2011-04-06_11_24_38_000;2011-04-06_11_24_44_000;EW02;OPTICAL;0;VHR1-2_Urban_Atlas_2012/EU00/UTM-WGS84;2015-08-26_23_12_24_000;EW02_WV1_PM8_SO_20110406T110438_20110406T110444_DGI_7823_8903.0000.tar;NOMINAL;7823;DESCENDING;;;;;;Optical VHR1;STO#VHR1-2_Urban_Atlas_2012#EW02#2458;19544104960;https://cdsdata.copernicus.eu/pd-desk/OA/RVcwMg==/MC4x/b3/dXJuOmVvcDpFVVNJOkVXMDI6MTAzMDA1MDAwQkY4RjYwMDowNTQ0NDk0MzkwMTA=/0/RVcwMl9XVjFfUE04X1NPXzIwMTEwNDA2VDExMDQzOF8yMDExMDQwNlQxMTA0NDRfREdJXzc4MjNfODkwMy4wMDAwLnRhcg==;urn:eop:EUSI:EW02:103005000BF8F600:054449439010;46.81756726 0.5496611353 46.80969346 0.3222115869 46.77277424 0.3221451648 46.72868802 0.3220470282 46.68482825 0.3219946083 46.64111929 0.3219270128 46.59760439 0.3218789659 46.55429402 0.3218721059 46.51112897 0.3218948308 46.46808525 0.321905511 46.42518547 0.3219069214 46.38241496 0.3218853245 46.33976425 0.3219418241 46.29718522 0.3220040633 46.30149104 0.5419630563 46.34432373 0.542337891 46.38726948 0.5428399742 46.43028516 0.5433313859 46.47348034 0.5439164528 46.516794 0.5444679057 46.56027063 0.5450971514 46.60387202 0.5457409219 46.64769023 0.546469573 46.69173586 0.5472906103 46.73593466 0.5481127513 46.78031469 0.5489465127 46.81756726 0.5496611353;
WV1_PM8_SO;ARCHIVED;2011-04-09_11_14_31_000;2011-04-09_11_14_40_000;EW02;OPTICAL;0;VHR1-2_Urban_Atlas_2012/EU00/UTM-WGS84;2015-08-26_23_57_26_000;EW02_WV1_PM8_SO_20110409T110431_20110409T110440_DGI_7866_C73C.0000.tar;NOMINAL;7866;DESCENDING;;;;;;Optical VHR1;STO#VHR1-2_Urban_Atlas_2012#EW02#2401;28954777600;https://cdsdata.copernicus.eu/pd-desk/OA/RVcwMg==/MC4x/5b/dXJuOmVvcDpFVVNJOkVXMDI6MTAzMDA1MDAwQkY5MzQwMDowNTQ0NDk0OTAwMTA=/0/RVcwMl9XVjFfUE04X1NPXzIwMTEwNDA5VDExMDQzMV8yMDExMDQwOVQxMTA0NDBfREdJXzc4NjZfQzczQy4wMDAwLnRhcg==;urn:eop:EUSI:EW02:103005000BF93400:054449490010;49.13418745 3.360077597 49.12676284 3.123672071 49.08178924 3.123650398 49.03672697 3.123489056 48.99188589 3.123404059 48.94724108 3.123415083 48.90224391 3.123133286 48.85750722 3.122988136 48.81291839 3.122913217 48.7680766 3.122597122 48.7234585 3.122392586 48.67890327 3.122180731 48.63428779 3.121860829 48.58979571 3.121613992 48.54532951 3.121336532 48.50091277 3.12107577 48.45656338 3.120823832 48.41231619 3.120607403 48.36789724 3.120202467 48.33095961 3.119990742 48.3375524 3.351800032 48.37460136 3.352322737 48.41908961 3.353002026 48.46352132 3.353577022 48.50780889 3.353947313 48.55230669 3.354481134 48.59673941 3.354924631 48.64131532 3.355452087 48.68591942 3.355979201 48.73050354 3.356420578 48.77522003 3.3569276 48.8198747 3.357316357 48.86474149 3.357838245 48.90941921 3.358153498 48.95427205 3.358572433 48.99947204 3.359229818 49.04417002 3.359418865 49.08914714 3.359764866 49.13418745 3.360077597;
WV1_PM8_SO;ARCHIVED;2011-04-09_11_15_11_000;2011-04-09_11_15_21_000;EW02;OPTICAL;0;VHR1-2_Urban_Atlas_2012/EU00/UTM-WGS84;2015-08-26_23_54_50_000;EW02_WV1_PM8_SO_20110409T110411_20110409T110421_DGI_7866_A352.0000.tar;NOMINAL;7866;DESCENDING;;;;;;Optical VHR1;STO#VHR1-2_Urban_Atlas_2012#EW02#2402;31713331200;https://cdsdata.copernicus.eu/pd-desk/OA/RVcwMg==/MC4x/8d/dXJuOmVvcDpFVVNJOkVXMDI6MTAzMDA1MDAwQkY5MzUwMDowNTQ0NDk0OTEwMTA=/0/RVcwMl9XVjFfUE04X1NPXzIwMTEwNDA5VDExMDQxMV8yMDExMDQwOVQxMTA0MjFfREdJXzc4NjZfQTM1Mi4wMDAwLnRhcg==;urn:eop:EUSI:EW02:103005000BF93500:054449491010;45.22580105 -0.358829645 45.2238243 -0.5755619265 45.18129941 -0.575367364 45.13878459 -0.575195445 45.09629134 -0.5750183072 45.05381423 -0.5750235496 45.01134018 -0.5751081144 44.96886551 -0.5750760605 44.9263922 -0.5750442316 44.88392556 -0.5750203638 44.84147667 -0.5749881396 44.79903463 -0.5749905892 44.75659453 -0.5749938021 44.71416174 -0.5749623434 44.67173472 -0.574982966 44.62931516 -0.5749934687 44.58690336 -0.5750708196 44.54449471 -0.5750929902 44.50208895 -0.5751571087 44.45968676 -0.5752075893 44.41728511 -0.5753209839 44.39894529 -0.5753633265 44.40146149 -0.3634066112 44.41986187 -0.3633026868 44.4622316 -0.3630119286 44.50460656 -0.3627098039 44.54698118 -0.3624568105 44.58936226 -0.362174904 44.63174421 -0.3618930478 44.67413432 -0.3616425278 44.71653345 -0.3612829998 44.75893638 -0.360995768 44.80134438 -0.3607143089 44.84375492 -0.3605707007 44.88617263 -0.3603349302 44.92860908 -0.360181735 44.97104891 -0.3599399093 45.01348789 -0.3596657509 45.05593243 -0.3594338172 45.09838059 -0.3592583163 45.14083285 -0.3590403717 45.18331577 -0.3589720725 45.22580105 -0.358829645;
WV1_PM8_SO;ARCHIVED;2011-04-09_11_15_28_000;2011-04-09_11_15_38_000;EW02;OPTICAL;0;VHR1-2_Urban_Atlas_2012/EU00/UTM-WGS84;2015-08-26_23_58_19_000;EW02_WV1_PM8_SO_20110409T110428_20110409T110438_DGI_7866_918F.0000.tar;NOMINAL;7866;DESCENDING;;;;;;Optical VHR1;STO#VHR1-2_Urban_Atlas_2012#EW02#2422;31247329280;https://cdsdata.copernicus.eu/pd-desk/OA/RVcwMg==/MC4x/08/dXJuOmVvcDpFVVNJOkVXMDI6MTAzMDA1MDAwQkY5MzYwMDowNTQ0NDk1OTUwMTA=/0/RVcwMl9XVjFfUE04X1NPXzIwMTEwNDA5VDExMDQyOF8yMDExMDQwOVQxMTA0MzhfREdJXzc4NjZfOTE4Ri4wMDAwLnRhcg==;urn:eop:EUSI:EW02:103005000BF93600:054449595010;45.1881274 -0.773626719 45.15959101 -0.7734662052 45.11475444 -0.773168488 45.07013998 -0.7728793094 45.0257335 -0.772615227 44.98149046 -0.7722929083 44.93747027 -0.7720386288 44.89364797 -0.7717903585 44.84998017 -0.7715623966 44.80644775 -0.7712859595 44.76306383 -0.7710496804 44.71979475 -0.7708151912 44.67666543 -0.7705933574 44.63365753 -0.7703895228 44.59072434 -0.7701763737 44.54790219 -0.7700073896 44.50514601 -0.7698793011 44.46246046 -0.7697561684 44.41981952 -0.7696223545 44.37723114 -0.7695393529 44.37880684 -0.5570927887 44.42111964 -0.5569960722 44.46348067 -0.5569058027 44.50590638 -0.556834374 44.54839788 -0.5567179918 44.59097678 -0.556654804 44.63363212 -0.5565230942 44.67639449 -0.5564163802 44.7192664 -0.5562739926 44.76229761 -0.5561406001 44.80542622 -0.5559568211 44.84868916 -0.5557631141 44.89210321 -0.555519214 44.93568664 -0.5552832072 44.97944365 -0.5549946612 45.02339377 -0.5547170625 45.06747698 -0.5543351704 45.11175742 -0.5539509705 45.15641315 -0.5536641953 45.18469287 -0.5533808112 45.1881274 -0.773626719;
WV1_PM8_SO;ARCHIVED;2011-04-09_11_14_57_000;2011-04-09_11_15_01_000;EW02;OPTICAL;0;VHR1-2_Urban_Atlas_2012/EU00/UTM-WGS84;2015-08-26_23_59_26_000;EW02_WV1_PM8_SO_20110409T110457_20110409T110401_DGI_7866_F295.0000.tar;NOMINAL;7866;DESCENDING;;;;;;Optical VHR1;STO#VHR1-2_Urban_Atlas_2012#EW02#2423;10842634240;https://cdsdata.copernicus.eu/pd-desk/OA/RVcwMg==/MC4x/21/dXJuOmVvcDpFVVNJOkVXMDI6MTAzMDA1MDAwQkY5MzcwMDowNTQ0NDk1OTYwMTA=/0/RVcwMl9XVjFfUE04X1NPXzIwMTEwNDA5VDExMDQ1N18yMDExMDQwOVQxMTA0MDFfREdJXzc4NjZfRjI5NS4wMDAwLnRhcg==;urn:eop:EUSI:EW02:103005000BF93700:054449596010;46.68764551 0.6962019625 46.68693627 0.477424639 46.64429038 0.4775892945 46.60169928 0.4776818255 46.55914155 0.4777358549 46.51657179 0.4778104441 46.47404533 0.4778541199 46.43154499 0.4778782992 46.38905198 0.4779181078 46.38751489 0.4779186422 46.38830744 0.6948136387 46.38989265 0.6948204028 46.43234932 0.6950626146 46.47483107 0.6953009942 46.51734741 0.6955158578 46.55989033 0.6957210166 46.60243085 0.6959319746 46.64503015 0.6960799561 46.68764551 0.6962019625;
WV1_PM8_SO;ARCHIVED;2011-04-12_11_05_19_000;2011-04-12_11_05_26_000;EW02;OPTICAL;0;VHR1-2_Urban_Atlas_2012/EU00/UTM-WGS84;2015-08-27_00_20_53_000;EW02_WV1_PM8_SO_20110412T110419_20110412T110426_DGI_7909_3616.0000.tar;NOMINAL;7909;DESCENDING;;;;;;Optical VHR1;STO#VHR1-2_Urban_Atlas_2012#EW02#2380;24778024960;https://cdsdata.copernicus.eu/pd-desk/OA/RVcwMg==/MC4x/bc/dXJuOmVvcDpFVVNJOkVXMDI6MTAzMDA1MDAwQkY5NUEwMDowNTQ0NDk2MDQwMTA=/0/RVcwMl9XVjFfUE04X1NPXzIwMTEwNDEyVDExMDQxOV8yMDExMDQxMlQxMTA0MjZfREdJXzc5MDlfMzYxNi4wMDAwLnRhcg==;urn:eop:EUSI:EW02:103005000BF95A00:054449604010;43.76768979 5.301360429 43.77155553 5.083394787 43.72512631 5.083534748 43.67856955 5.083722075 43.63182799 5.084008729 43.58506308 5.084289316 43.53833228 5.084533046 43.49115873 5.085023274 43.44415054 5.085385984 43.39720224 5.085706641 43.35020384 5.086053082 43.3026627 5.086665211 43.25529991 5.087148306 43.20785539 5.087668957 43.16031583 5.088211345 43.13965905 5.088458967 43.13454031 5.30792831 43.15516425 5.30763731 43.20276637 5.306995827 43.25027618 5.306376678 43.29770284 5.305799238 43.3450208 5.305261703 43.39294439 5.304252847 43.43995303 5.303860099 43.48702335 5.303411074 43.53401053 5.302981692 43.58112987 5.302442213 43.62777199 5.302205196 43.67472392 5.30173287 43.72089752 5.301775874 43.76768979 5.301360429;
